;Europe * Francé;Europe * Spain;Europe * Greecà;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroùn;Africa * Guinée equatoriale;Africa * Namibie;Africa * Éthiopie;North America * USA;North America * Canadà;North America * ¡¢£¤¥¦§¨©ª«¬­®¯°±²³´µ¶·¸¹º»¼½¾¿ÀÁÂÃÄÅÆÇÈÉÊËÌÍÎÏÐÑÒÓÔÕÖ×ØÙÚÛÜÝÞßàáâãäåæçèéêëìíîïðñòóôõö÷øùúûüýþÿ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????;""North America *  !\"#$%&'()*+,-./0123456789:<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~""
2016-08-31;96,769224;150,511536;97,102761;100,281888;101,622996;108,086867;128,201522;106,37263;92,244589;106,64329;101,818055;98,917402;109,490127;98,917402;98,917402
2016-09-30;93,24267;131,421081;112,608864;106,485922;90,209564;106,766419;119,535453;105,830299;101,642187;115,264907;102,913297;90,188721;92,087238;90,188721;90,188721
2016-10-31;94,246038;79,132738;85,846865;86,208155;85,187838;102,897569;114,000117;92,72472;105,401289;103,977656;86,419939;92,361814;96,152146;92,361814;92,361814
2016-11-30;92,459632;119,234113;100,195673;101,351228;95,72233;106,954458;123,249318;106,477389;99,868728;115,363822;93,78465;99,098018;95,988099;99,098018;99,098018
2016-12-31;93,934036;118,232794;95,96362;101,688804;95,150634;111,327124;118,511623;108,556124;101,515185;110,388361;96,682215;86,494284;95,177664;86,494284;86,494284
2017-01-31;92,199539;86,418885;97,191689;100,7213;98,480197;109,956268;115,878787;107,03532;103,144984;111,756075;95,1305;95,643644;99,230992;95,643644;95,643644
2017-02-28;88,738587;111,123162;96,282059;99,29225;91,563081;107,355565;114,167118;103,261399;108,750299;109,837718;90,173708;93,36699;115,408895;93,36699;93,36699
2017-03-31;89,917172;110,654227;109,27757;103,427738;101,211355;116,456531;125,97564;109,608588;110,195849;114,106783;100,747863;111,547519;111,928984;111,547519;111,547519
2017-04-30;92,66745;115,182152;98,824399;92,295131;90,102547;101,185628;106,035597;93,469839;86,228366;101,202579;83,993371;91,574709;97,201486;91,574709;91,574709
2017-05-31;92,372826;101,838028;108,650824;112,587088;97,152407;116,223115;114,682018;111,966455;91,090943;115,575218;106,154745;110,993259;96,228054;110,993259;110,993259
2017-06-30;89,454007;96,45218;104,913963;109,621818;95,128535;112,141438;111,704968;107,499127;98,26296;107,545058;100,896072;97,180989;101,290073;97,180989;97,180989
2017-07-31;88,654029;99,199721;91,138947;97,410695;92,075352;106,53604;105,360016;101,283706;103,675314;108,012235;82,647412;92,204283;98,710918;92,204283;92,204283
2017-08-31;88,707336;109,979399;98,79736;112,080765;104,327086;107,343308;122,018354;109,470241;95,50868;111,317351;101,371679;109,022242;109,008967;109,022242;109,022242
2017-09-30;90,843574;111,568098;98,285027;105,82764;97,89743;109,049125;116,887912;113,571627;123,80266;111,067098;97,199741;98,095239;118,489887;98,095239;98,095239
2017-10-31;89,895681;122,299176;100,541655;104,085273;103,822645;111,19895;110,62667;111,882821;119,590595;116,778762;94,94308;90,129264;122,571732;90,129264;90,129264
2017-11-30;92,498251;110,409428;110,054111;105,184275;114,500673;112,610832;112,327614;114,933304;117,512963;123,083004;101,755451;92,638496;114,577688;92,638496;92,638496
2017-12-31;92,077419;96,250698;99,705813;99,131203;102,657358;107,732839;100,127511;108,112677;125,846611;123,904933;96,253299;88,138796;120,709043;88,138796;88,138796
2018-01-31;91,172738;93,719348;91,601231;102,465261;106,611853;102,769818;114,038395;106,556876;128,075142;125,587682;103,351623;94,938773;108,378754;94,938773;94,938773
2018-02-28;91,762636;82,147527;90,17967;103,243757;99,112648;103,921617;110,453709;105,822115;120,150001;127,082256;103,905884;101,19489;100,481557;101,19489;101,19489
2018-03-31;94,802726;22,596708;94,838137;103,536479;93,6755;103,732737;116,923279;106,367035;133,58609;126,917175;101,18349;93,353193;112,912114;93,353193;93,353193
2018-04-30;94,435754;52,278703;95,774969;100,819489;93,504182;101,214407;119,175783;102,829802;117,914754;126,819034;108,446683;99,155099;104,870103;99,155099;99,155099
2018-05-31;91,640627;83,488716;93,51104;99,318764;98,128319;100,709729;109,403861;101,156962;119,150494;117,265075;93,905872;97,322683;100,345954;97,322683;97,322683
2018-06-30;93,731246;103,127682;90,691893;103,713811;94,064982;101,678434;115,076926;105,30508;153,625925;127,384543;101,001512;97,883499;118,289776;97,883499;97,883499
2018-07-31;92,396343;101,921578;100,852002;101,52611;96,556361;101,04297;112,034275;103,154038;137,213031;134,667539;103,709646;92,954681;110,407137;92,954681;92,954681
2018-08-31;91,788113;106,029428;117,392225;101,33646;100,425214;106,931306;109,698363;102,082799;118,004538;160,455393;106,868249;100,349461;99,760299;100,349461;100,349461
2018-09-30;91,834687;102,37714;91,096453;95,427524;95,67728;89,784018;102,784303;96,290347;137,236775;128,095567;97,733555;99,679433;111,431332;99,679433;99,679433
2018-10-31;92,81838;124,106679;98,167322;107,853924;110,360567;106,365967;109,711233;99,484393;138,707401;143,592682;102,489814;99,798198;101,920836;99,798198;99,798198
2018-11-30;91,941153;112,625836;94,093418;107,503461;106,338151;100,418946;104,630185;99,762896;141,036675;138,280724;112,74591;100,363996;111,041976;100,363996;100,363996
2018-12-31;92,543591;125,361885;96,074536;108,213578;99,98627;96,860421;107,316456;98,725405;130,521249;138,94042;104,720095;100,752986;98,737282;100,752986;100,752986
2019-01-31;93,661238;126,461715;97,14173;105,563187;111,731156;103,143489;110,036957;103,413589;133,378262;143,596875;105,78174;93,425555;105,056538;93,425555;93,425555
2019-02-28;94,486221;133,195074;94,412444;107,449877;106,847204;98,625309;109,553817;100,754698;152,018675;141,36499;108,118052;89,521545;112,836782;89,521545;89,521545
2019-03-31;91,886367;115,88519;92,798106;104,628317;108,758094;96,493863;107,420972;98,256;152,383533;138,473328;103,994368;94,468559;115,431535;94,468559;94,468559
2019-04-30;90,228662;116,53088;92,890737;105,794827;109,432403;98,585392;105,191326;103,023016;130,518158;140,425792;109,670579;96,793135;105,394646;96,793135;96,793135
2019-05-31;70,854211;128,788363;98,008616;104,573847;106,88812;100,93906;111,021698;103,117587;194,708623;141,165818;122,874686;90,77412;135,141617;90,77412;90,77412
2019-06-30;73,65579;118,700033;80,527451;95,660007;84,167222;86,343891;113,149545;94,360569;140,666048;124,380776;99,220059;91,590754;102,004044;91,590754;91,590754
2019-07-31;81,070046;103,742792;97,887055;113,795136;106,778159;97,754669;115,335179;101,843969;140,191333;153,137705;120,966429;94,705077;101,591707;94,705077;94,705077
2019-08-31;87,729315;75,048337;107,523122;95,482367;91,635804;103,850703;115,948298;97,092361;158,535859;141,757382;111,661977;90,085559;114,697318;90,085559;90,085559
2019-09-30;88,776861;94,201213;97,977899;96,564636;99,621654;100,936477;120,927785;99,613661;156,270845;146,864761;115,085289;90,006656;103,825789;90,006656;90,006656
2019-10-31;91,103232;89,004836;101,829879;114,905381;93,161851;104,795997;119,119476;100,990252;154,622898;147,978979;120,537832;96,598321;103,573611;96,598321;96,598321
2019-11-30;90,211805;94,851845;94,20784;102,5109;84,970261;100,833287;119,239759;99,020712;148,871832;138,805358;113,645568;84,124198;105,741138;84,124198;84,124198
2019-12-31;88,129927;114,527628;95,431794;102,347414;89,299487;105,39283;123,120752;97,378524;143,664727;143,503809;110,609734;94,575345;102,650453;94,575345;94,575345
2020-01-31;88,164126;101,643406;101,057391;106,946358;87,17043;102,224008;122,179309;93,091447;166,622443;137,876274;120,987098;88,967825;110,944445;88,967825;88,967825
2020-02-29;93,167407;92,852547;107,915541;104,078088;103,935648;102,115573;127,704819;93,559237;154,215017;143,972992;119,905496;92,052312;107,076315;92,052312;92,052312
2020-03-31;85,490434;110,875299;94,155459;100,368585;52,954235;67,79672;84,799983;53,564536;110,624671;78,063726;84,901967;68,197819;73,109095;68,197819;68,197819
2020-04-30;56,845394;90,561378;59,098162;105,244593;35,469895;45,464883;29,635885;6,312391;69,785569;20,31094;75,604771;76,787641;52,531476;76,787641;76,787641
2020-05-31;48,570403;96,871966;75,794195;105,082719;60,977868;50,691104;48,69757;32,662394;152,389177;93,845701;76,580122;68,256564;87,260886;68,256564;68,256564
2020-06-30;73,701332;89,07186;92,666993;105,863589;84,916292;76,988308;97,507558;65,563754;154,467319;100,259469;105,800668;86,37589;96,497119;86,37589;86,37589
2020-07-31;79,287223;103,999312;100,621814;107,959964;94,108022;84,024044;113,244143;78,101922;161,445423;100,996478;114,318778;85,262154;104,216517;85,262154;85,262154
2020-08-31;81,51536;90,226408;96,24445;103,604301;98,942557;83,881099;117,204453;86,9478;165,461512;176,711937;120,63667;95,868067;101,738068;95,868067;95,868067
2020-09-30;82,266651;69,915909;105,362953;105,77936;101,007672;90,009382;117,931663;96,560131;163,976434;84,834424;125,364668;80,537957;99,02384;80,537957;80,537957
2020-10-31;82,112307;113,746338;84,486318;106,533919;94,194054;84,369806;125,594231;93,221332;160,116479;92,932392;126,014336;88,36111;101,839406;88,36111;88,36111
2020-11-30;81,420227;139,711461;110,089383;102,99562;97,518056;86,432055;131,519838;92,903946;160,86899;100,909993;122,221201;87,530167;99,959567;87,530167;87,530167
2020-12-31;81,846211;121,381765;112,200358;105,792023;105,738268;87,0839;122,768519;97,918829;181,497852;103,001633;131,989685;79,686649;112,110865;79,686649;79,686649
2021-01-31;83,860235;116,536097;86,934011;104,010498;94,145566;71,921697;116,516132;79,78272;174,267012;108,090915;121,768156;89,035541;103,532573;89,035541;89,035541
2021-02-28;81,732749;121,99522;109,175378;103,842875;101,531723;73,146736;113,964824;78,75563;165,274171;108,433287;124,203358;85,041854;99,827227;85,041854;85,041854
2021-03-31;81,021301;119,868993;129,657552;109,772022;100,587569;70,005493;115,147791;77,834344;152,387464;109,644338;128,682835;88,199405;97,005437;88,199405;88,199405
2021-04-30;81,227584;41,560358;115,969372;105,191339;102,464586;71,799736;120,590986;74,408856;165,527399;115,373083;130,237112;93,968396;109,963994;93,968396;93,968396
2021-05-31;80,270676;105,320177;99,858334;103,730669;97,281836;68,023084;94,741228;65,294525;179,909971;115,191901;122,867747;92,53929;110,253553;92,53929;92,53929
2021-06-30;78,817654;110,284033;105,041362;98,046138;98,796462;64,522221;99,559446;70,888284;161,622628;118,473956;125,831217;81,868329;103,717506;81,868329;81,868329
2021-07-31;76,866136;108,572606;95,007852;91,12967;92,749302;64,769967;97,752944;68,763488;156,460744;117,844897;114,588043;90,726144;101,238539;90,726144;90,726144
2021-08-31;76,988924;115,022955;108,49624;98,414994;95,218302;68,523459;95,650262;79,502945;156,723142;125,685521;114,752577;80,555751;104,013688;80,555751;80,555751
2021-09-30;76,35754;23,65201;101,582197;102,693649;90,467521;62,794713;93,062724;66,657568;163,040726;127,031367;122,390077;83,588309;104,663621;83,588309;83,588309
