;Europe * Francé;Europe * Spain;Europe * Greecà;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroùn;Africa * Guinée equatoriale;Africa * Namibie;Africa * Éthiopie;North America * USA;North America * Canadà;North America * ¡¢£¤¥¦§¨©ª«¬­®¯°±²³´µ¶·¸¹º»¼½¾¿ÀÁÂÃÄÅÆÇÈÉÊËÌÍÎÏÐÑÒÓÔÕÖ×ØÙÚÛÜÝÞßàáâãäåæçèéêëìíîïðñòóôõö÷øùúûüýþÿ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????;""North America *  !\"#$%&'()*+,-./0123456789:<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~""
2016-08-31;95,417738;141,912123;95,271678;98,018023;94,321574;105,799429;121,354068;105,706473;101,164084;111,961419;99,887793;93,794761;96,465014;93,794761;93,794761
2016-09-30;94,69447;143,116706;95,569805;98,451608;93,373624;106,433332;120,774242;106,248415;101,286264;111,082833;98,692338;93,544256;96,533032;93,544256;93,544256
2016-10-31;93,974138;109,564656;96,185408;99,050236;92,848798;107,193119;119,956676;106,624243;101,41387;110,796472;97,535243;93,394187;96,658543;93,394187;93,394187
2016-11-30;93,182652;110,735218;97,059336;99,859736;92,741798;108,019289;118,959238;106,867614;101,520644;110,97495;96,588905;93,40315;96,800935;93,40315;93,40315
2016-12-31;92,407914;112,191998;98,046111;100,841626;92,947173;108,812487;117,611666;107,107807;101,613744;111,37797;95,941381;93,589085;97,03554;93,589085;93,589085
2017-01-31;91,822255;113,08829;99,0141;101,959666;93,386224;109,53397;116,097794;107,44263;101,674116;111,573032;95,657346;93,945883;97,418915;93,945883;93,945883
2017-02-28;91,404981;112,48039;99,887566;103,105934;93,986789;110,163555;114,417854;107,86171;111,535466;111,390512;95,739181;94,342104;98,082504;94,342104;94,342104
2017-03-31;91,006805;110,129793;100,623115;104,17559;94,693922;110,654417;112,653708;108,295224;111,440073;111,047179;96,084059;94,678359;99,171753;94,678359;94,678359
2017-04-30;90,601792;106,79451;101,17461;105,096414;95,527764;110,979151;111,202893;108,713386;111,276623;110,529247;96,587152;94,920329;100,71319;94,920329;94,920329
2017-05-31;90,208453;104,263342;101,454349;105,813997;96,493272;111,110997;110,598516;109,164796;111,08503;109,814885;97,121351;95,001576;102,62627;95,001576;95,001576
2017-06-30;89,853018;103,708242;101,403554;106,290051;97,563974;111,02913;110,889176;109,746626;110,934593;109,436605;97,664156;94,92575;104,831029;94,92575;94,92575
2017-07-31;89,669306;105,100922;101,032987;106,477729;98,701497;110,736396;111,500755;110,452484;110,865927;109,705604;98,202185;94,738941;107,123757;94,738941;94,738941
2017-08-31;89,708404;107,704621;100,344356;106,359678;99,7985;110,236582;112,209231;111,093073;110,854925;111,080218;98,695445;94,50685;109,249818;94,50685;94,50685
2017-09-30;89,983758;109,915345;99,389394;105,92825;100,724599;109,535347;112,631427;111,451356;124,663718;113,590913;99,103512;94,280143;111,046865;94,280143;94,280143
2017-10-31;90,490303;109,839654;98,307344;105,255518;101,381234;108,685134;112,603714;111,365606;124,615446;116,918639;99,480098;94,137312;112,357605;94,137312;94,137312
2017-11-30;91,174363;106,640649;97,209768;104,42312;101,619413;107,728017;112,552763;110,679406;124,506349;120,513285;99,879391;94,110116;113,077064;94,110116;94,110116
2017-12-31;91,828349;100,482051;96,207913;103,522028;101,345341;106,68929;112,739023;109,350396;124,354174;123,62943;100,252792;94,234498;113,147553;94,234498;94,234498
2018-01-31;92,372498;93,511225;95,405781;102,673843;100,650788;105,63119;113,101558;107,612259;124,207841;125,389856;100,602734;94,549893;112,637283;94,549893;94,549893
2018-02-28;92,829997;88,138681;94,833269;102,007763;99,665227;104,598263;113,763162;105,974059;124,118466;125,935116;100,957565;95,0435;111,65573;95,0435;95,0435
2018-03-31;93,17228;86,057205;94,489139;101,602979;98,611287;103,630677;114,643757;104,794148;124,097533;125,956878;101,318908;95,725307;110,348659;95,725307;95,725307
2018-04-30;93,311082;87,483541;94,345664;101,49228;97,708953;102,761751;114,901198;104,072543;124,128269;126,029862;101,681187;96,520407;108,909503;96,520407;96,520407
2018-05-31;93,212052;91,604425;94,391077;101,668966;97,198167;102,034241;114,274221;103,4963;124,222067;126,895003;102,053091;97,309479;107,626625;97,309479;97,309479
2018-06-30;92,935142;96,350903;94,54562;102,091546;97,21755;101,450721;112,880662;102,868977;135,418731;128,771581;102,377455;97,971865;106,676532;97,971865;97,971865
2018-07-31;92,531933;100,10868;94,789669;102,737545;97,860629;101,022219;110,926038;101,982792;135,643788;131,33103;102,689512;98,438034;106,162076;98,438034;98,438034
2018-08-31;92,179701;102,019499;95,067785;103,52965;99,07279;100,735908;108,937782;101,018191;135,859931;134,169802;103,01728;98,639693;106,080789;98,639693;98,639693
2018-09-30;92,100285;102,439946;95,248037;104,352166;100,727194;100,503654;107,479208;100,244447;136,025081;136,831314;103,439794;98,548654;106,2423;98,548654;98,548654
2018-10-31;92,330253;123,977196;95,292281;105,140098;102,614199;100,256804;106,932874;99,735566;136,110572;138,854107;104,047393;98,208388;106,510093;98,208388;98,208388
2018-11-30;92,655958;123,394339;95,206978;105,776373;104,454755;99,952817;106,951343;99,555388;136,156348;140,055229;104,850546;97,660891;106,813859;97,660891;97,660891
2018-12-31;92,902186;123,225204;95,097098;106,156086;106,032007;99,625631;107,218663;99,845788;136,11409;140,618471;105,848464;96,977491;107,107849;96,977491;96,977491
2019-01-31;92,963056;123,920427;95,08419;106,217416;107,152806;99,331605;107,610951;100,431624;135,959389;140,833069;107,051217;96,191903;107,359982;96,191903;96,191903
2019-02-28;92,713146;124,586954;95,237397;105,904477;107,668381;99,134134;107,902375;101,041723;135,761247;140,799106;108,358968;95,327542;107,546333;95,327542;95,327542
2019-03-31;92,278296;124,451421;95,516031;105,260255;107,497279;99,077106;108,211572;101,477896;135,582269;140,558494;109,693043;94,454094;107,615364;94,454094;94,454094
2019-04-30;91,882592;122,724836;95,905491;104,416099;106,599563;99,195325;108,9363;101,599616;135,431964;140,403536;111,000165;93,67782;107,537962;93,67782;93,67782
2019-05-31;91,788792;119,032205;96,405665;103,513648;104,999432;99,502058;110,401922;101,487716;135,353374;140,837689;112,261091;93,062909;107,345068;93,062909;93,062909
2019-06-30;92,163216;113,628882;96,981236;102,67888;102,82361;99,972533;112,372847;101,19377;135,354959;141,669542;113,4503;92,619632;107,052147;92,619632;92,619632
2019-07-31;92,907909;107,413252;97,534653;102,012663;100,273257;100,543253;114,684362;100,87604;135,42527;142,878753;114,458941;92,266977;106,660858;92,266977;92,266977
2019-08-31;93,621174;101,429226;97,979214;101,594041;97,579339;101,140215;116,792192;100,507466;159,731955;143,870912;115,225086;91,89031;106,248128;91,89031;91,89031
2019-09-30;93,874471;96,671152;98,374013;101,465381;95,023274;101,716784;118,447825;99,919163;159,840476;144,036634;115,740276;91,360171;105,909075;91,360171;91,360171
2019-10-31;93,48897;94,140864;98,768888;101,607116;92,905756;102,228182;119,780511;99,149839;159,905545;143,436847;116,04896;90,637792;105,719382;90,637792;90,637792
2019-11-30;92,576957;94,116273;99,216217;101,957235;91,505521;102,657255;120,922234;98,124935;159,939492;142,491969;116,209175;89,694439;105,769579;89,694439;89,694439
2019-12-31;91,390325;95,57828;99,789893;102,472105;91,051241;102,991251;122,28403;96,755861;159,981796;141,860728;116,377363;88,562542;106,062758;88,562542;88,562542
2020-01-31;90,24187;96,756774;100,5342;103,079191;91,56119;103,197481;123,740916;95,182974;160,053092;142,352462;116,724043;87,367559;106,527558;87,367559;87,367559
2020-02-29;89,50271;97,106486;101,509931;103,708338;92,928839;103,21054;125,248299;93,658078;160,118648;144,659247;117,392366;86,227268;107,015866;86,227268;86,227268
2020-03-31;89,378864;96,626082;102,755112;104,286279;94,950599;102,995079;126,809712;92,368898;160,196863;87,441811;118,453588;85,232139;107,437681;85,232139;85,232139
2020-04-30;89,764875;95,600165;104,239263;104,744758;97,316158;102,524227;128,189639;91,576312;160,348684;90,495763;119,865487;84,429895;107,77928;84,429895;84,429895
2020-05-31;90,351209;94,479542;105,839671;105,053601;99,693987;101,776368;129,198929;91,178279;160,536415;93,269731;121,47405;83,853217;107,986368;83,853217;83,853217
2020-06-30;90,713935;93,517235;107,467807;105,237545;101,815237;100,782204;130,039553;107,804815;160,643579;95,139624;123,14859;83,537984;107,973634;83,537984;83,537984
2020-07-31;90,523297;92,759419;109,015773;105,362771;103,467604;99,614034;130,880888;107,294575;160,639143;96,015844;124,764479;83,528009;107,74598;83,528009;83,528009
2020-08-31;89,742628;92,12794;110,371873;105,470007;104,544352;98,32601;131,542235;106,537692;160,600401;96,283889;126,236958;83,803854;107,326793;83,803854;83,803854
2020-09-30;88,496454;91,678296;111,400844;105,580735;105,031025;96,937282;131,578567;105,602194;160,605981;96,720983;127,511741;84,358454;106,765661;84,358454;84,358454
2020-10-31;87,01628;117,409859;112,057212;105,642255;104,965427;95,512606;130,614088;104,556203;160,642211;97,780907;128,446053;85,10838;106,182261;85,10838;85,10838
2020-11-30;85,607643;117,97159;112,322026;105,602183;104,471862;94,085503;128,616189;103,454902;160,628389;99,754833;128,931707;85,95355;105,634404;85,95355;85,95355
2020-12-31;84,500095;118,936418;112,181343;105,426622;103,660904;92,690077;125,664899;102,309862;160,551423;102,552159;128,930437;86,784636;105,168635;86,784636;86,784636
2021-01-31;83,706056;119,467675;111,628737;105,084202;102,633529;73,139675;121,878565;82,254995;160,464342;105,767756;128,42857;87,450416;104,807041;87,450416;87,450416
2021-02-28;83,029261;118,923766;110,713963;104,577704;101,496186;71,894944;117,709661;80,685445;160,352907;108,776831;127,486645;87,888919;104,556972;87,888919;87,888919
2021-03-31;82,246693;116,887041;109,547781;103,950828;100,326301;70,758036;113,327937;78,737559;160,21711;111,289002;126,286614;88,056137;104,447082;88,056137;88,056137
2021-04-30;81,257386;114,181985;108,245792;103,235845;99,197543;69,723226;109,064819;76,400884;160,09213;113,455798;125,018052;87,952124;104,462943;87,952124;87,952124
2021-05-31;80,079085;111,852614;106,885008;102,457787;98,17321;68,782441;105,083995;73,90763;160,045057;115,602692;123,853674;87,582533;104,556264;87,582533;87,582533
2021-06-30;78,854183;111,060165;105,539585;101,661029;97,270238;67,924752;101,394038;71,665028;160,124721;118,056261;122,915183;86,959989;104,655125;86,959989;86,959989
2021-07-31;77,826589;112,024872;104,328015;100,875558;96,481468;67,14011;98,151455;69,896443;160,313428;120,781312;122,294874;86,142853;104,694059;86,142853;86,142853
2021-08-31;77,123166;114,08031;103,38819;100,14607;95,811676;66,436156;95,664075;68,609909;160,577363;123,761549;122,024262;85,246047;104,669524;85,246047;85,246047
2021-09-30;76,760677;116,105231;102,810278;99,52255;95,262219;65,838116;94,063238;67,713406;160,849212;126,933663;122,080499;84,363293;104,630948;84,363293;84,363293
